datafile,source,datafile,completeness,consider,year,station,fname_rainfall,fname_erosivity,file_exists
P05_019_2008,VMM,P05_019_2008,0.826570681,0,2008,P05_019,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_019_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_019_2008new cumdistr salles.txt,1
KMI_FS3_1903,KMI,KMI_FS3_1903,1,1,1903,KMI_FS3,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_FS3_1903.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_FS3_1903new cumdistr salles.txt,1
P05_019_2010,VMM,P05_019_2010,0.62245918,0,2010,P05_019,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_019_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_019_2010new cumdistr salles.txt,1
P05_019_2011,VMM,P05_019_2011,0.50738067,0,2011,P05_019,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_019_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_019_2011new cumdistr salles.txt,1
KMI_FS3_1902,KMI,KMI_FS3_1902,1,1,1902,KMI_FS3,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_FS3_1902.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_FS3_1902new cumdistr salles.txt,1
P05_019_2013,VMM,P05_019_2013,0.841096455,0,2013,P05_019,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_019_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_019_2013new cumdistr salles.txt,1
P05_019_2014,VMM,P05_019_2014,0.31800682,0,2014,P05_019,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_019_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_019_2014new cumdistr salles.txt,1
P05_019_2015,VMM,P05_019_2015,0.412052316,0,2015,P05_019,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_019_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_019_2015new cumdistr salles.txt,1
KMI_FS3_1901,KMI,KMI_FS3_1901,1,1,1901,KMI_FS3,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_FS3_1901.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_FS3_1901new cumdistr salles.txt,1
KMI_FS3_1900,KMI,KMI_FS3_1900,1,1,1900,KMI_FS3,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_FS3_1900.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_FS3_1900new cumdistr salles.txt,1
P05_038_2012,VMM,P05_038_2012,0.02028451,0,2012,P05_038,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_038_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_038_2012new cumdistr salles.txt,1
P05_038_2013,VMM,P05_038_2013,0.581141238,0,2013,P05_038,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_038_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_038_2013new cumdistr salles.txt,1
P05_038_2014,VMM,P05_038_2014,0.271703637,0,2014,P05_038,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_038_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_038_2014new cumdistr salles.txt,1
P05_038_2015,VMM,P05_038_2015,0.618062666,0,2015,P05_038,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_038_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_038_2015new cumdistr salles.txt,1
KMI_FS3_1899,KMI,KMI_FS3_1899,1,1,1899,KMI_FS3,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_FS3_1899.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_FS3_1899new cumdistr salles.txt,1
KMI_FS3_1898,KMI,KMI_FS3_1898,1,1,1898,KMI_FS3,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_FS3_1898.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_FS3_1898new cumdistr salles.txt,1
KMI_6472_2020,KMI,KMI_6472_2020,0.988156921,1,2020,KMI_6472,,,
KMI_6494_2017,KMI,KMI_6494_2017,1,1,2017,KMI_6494,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6494_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6494_2017new cumdistr salles.txt,1
P05_039_2010,VMM,P05_039_2010,0.718588145,0,2010,P05_039,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_039_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_039_2010new cumdistr salles.txt,1
KMI_6494_2016,KMI,KMI_6494_2016,1,1,2016,KMI_6494,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6494_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6494_2016new cumdistr salles.txt,1
KMI_6494_2015,KMI,KMI_6494_2015,0.999831508,1,2015,KMI_6494,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6494_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6494_2015new cumdistr salles.txt,1
P05_039_2013,VMM,P05_039_2013,0.875304136,0,2013,P05_039,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P05_039_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P05_039_2013new cumdistr salles.txt,1
KMI_6494_2014,KMI,KMI_6494_2014,1,1,2014,KMI_6494,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6494_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6494_2014new cumdistr salles.txt,1
KMI_6494_2013,KMI,KMI_6494_2013,1,1,2013,KMI_6494,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6494_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6494_2013new cumdistr salles.txt,1
KMI_6484_2016,KMI,KMI_6484_2016,1,1,2016,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2016new cumdistr salles.txt,1
KMI_6484_2015,KMI,KMI_6484_2015,0.998454007,1,2015,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2015new cumdistr salles.txt,1
KMI_6477_2004,KMI,KMI_6477_2004,-1,0,2004,KMI_6477,,,
P06_014_2005,VMM,P06_014_2005,0.398957461,0,2005,P06_014,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_014_2005.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_014_2005new cumdistr salles.txt,1
P06_014_2006,VMM,P06_014_2006,0.891794872,0,2006,P06_014,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_014_2006.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_014_2006new cumdistr salles.txt,1
P06_014_2007,VMM,P06_014_2007,0.651162791,0,2007,P06_014,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_014_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_014_2007new cumdistr salles.txt,1
P06_014_2008,VMM,P06_014_2008,0.817058961,0,2008,P06_014,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_014_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_014_2008new cumdistr salles.txt,1
KMI_6484_2014,KMI,KMI_6484_2014,1,1,2014,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2014new cumdistr salles.txt,1
P06_014_2010,VMM,P06_014_2010,0.747408106,0,2010,P06_014,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_014_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_014_2010new cumdistr salles.txt,1
KMI_6484_2012,KMI,KMI_6484_2012,1,1,2012,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2012new cumdistr salles.txt,1
KMI_6484_2011,KMI,KMI_6484_2011,0.996937213,1,2011,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2011new cumdistr salles.txt,1
P06_014_2013,VMM,P06_014_2013,0.865188084,0,2013,P06_014,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_014_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_014_2013new cumdistr salles.txt,1
KMI_6484_2010,KMI,KMI_6484_2010,1,1,2010,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2010.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2010new cumdistr salles.txt,1
KMI_6484_2009,KMI,KMI_6484_2009,1,1,2009,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2009.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2009new cumdistr salles.txt,1
KMI_6484_2007,KMI,KMI_6484_2007,0.999756868,1,2007,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2007new cumdistr salles.txt,1
KMI_6484_2005,KMI,KMI_6484_2005,1,1,2005,KMI_6484,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6484_2005.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6484_2005new cumdistr salles.txt,1
KMI_6477_2009,KMI,KMI_6477_2009,0.997638725,1,2009,KMI_6477,,,
KMI_6477_2017,KMI,KMI_6477_2017,1,1,2017,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2017new cumdistr salles.txt,1
KMI_6477_2016,KMI,KMI_6477_2016,1,1,2016,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2016new cumdistr salles.txt,1
KMI_6477_2015,KMI,KMI_6477_2015,1,1,2015,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2015.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2015new cumdistr salles.txt,1
KMI_6477_2014,KMI,KMI_6477_2014,0.96835443,1,2014,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2014new cumdistr salles.txt,1
P06_040_2013,VMM,P06_040_2013,0.770011274,0,2013,P06_040,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P06_040_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P06_040_2013new cumdistr salles.txt,1
KMI_6477_2012,KMI,KMI_6477_2012,1,1,2012,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2012new cumdistr salles.txt,1
KMI_6477_2011,KMI,KMI_6477_2011,1,1,2011,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2011new cumdistr salles.txt,1
KMI_6477_2008,KMI,KMI_6477_2008,0.957038995,1,2008,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2008new cumdistr salles.txt,1
KMI_6477_2007,KMI,KMI_6477_2007,0.987053994,1,2007,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2007new cumdistr salles.txt,1
KMI_6477_2019,KMI,KMI_6477_2019,1,1,2019,KMI_6477,,,
P07_006_2005,VMM,P07_006_2005,0.882734396,0,2005,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2005.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2005new cumdistr salles.txt,1
P07_006_2006,VMM,P07_006_2006,0.575215263,0,2006,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2006.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2006new cumdistr salles.txt,1
P07_006_2007,VMM,P07_006_2007,0.644467389,0,2007,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2007new cumdistr salles.txt,1
P07_006_2008,VMM,P07_006_2008,0.891024082,0,2008,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2008new cumdistr salles.txt,1
KMI_6477_2005,KMI,KMI_6477_2005,0.999565028,1,2005,KMI_6477,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6477_2005.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6477_2005new cumdistr salles.txt,1
KMI_6472_2017,KMI,KMI_6472_2017,1,1,2017,KMI_6472,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6472_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6472_2017new cumdistr salles.txt,1
KMI_6472_2016,KMI,KMI_6472_2016,1,1,2016,KMI_6472,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6472_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6472_2016new cumdistr salles.txt,1
P07_006_2012,VMM,P07_006_2012,0.759782812,0,2012,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2012.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2012new cumdistr salles.txt,1
KMI_6472_2009,KMI,KMI_6472_2009,0.998714653,1,2009,KMI_6472,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6472_2009.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6472_2009new cumdistr salles.txt,1
P07_006_2014,VMM,P07_006_2014,0.783241345,0,2014,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2014new cumdistr salles.txt,1
KMI_6472_2007,KMI,KMI_6472_2007,1,1,2007,KMI_6472,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6472_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6472_2007new cumdistr salles.txt,1
P07_006_2016,VMM,P07_006_2016,0.890569395,0,2016,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2016new cumdistr salles.txt,1
P07_006_2017,VMM,P07_006_2017,0.053003534,0,2017,P07_006,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_006_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_006_2017new cumdistr salles.txt,1
KMI_6477_2020,KMI,KMI_6477_2020,0.931034483,0,2020,KMI_6477,,,
P07_021_2007,VMM,P07_021_2007,0.239312118,0,2007,P07_021,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_021_2007.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_021_2007new cumdistr salles.txt,1
P07_021_2008,VMM,P07_021_2008,0.460854352,0,2008,P07_021,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_021_2008.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_021_2008new cumdistr salles.txt,1
KMI_6472_2006,KMI,KMI_6472_2006,1,1,2006,KMI_6472,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6472_2006.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6472_2006new cumdistr salles.txt,1
KMI_6464_2017,KMI,KMI_6464_2017,1,1,2017,KMI_6464,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6464_2017.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6464_2017new cumdistr salles.txt,1
P07_021_2011,VMM,P07_021_2011,0.925104853,0,2011,P07_021,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_021_2011.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_021_2011new cumdistr salles.txt,1
KMI_6464_2016,KMI,KMI_6464_2016,1,1,2016,KMI_6464,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6464_2016.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6464_2016new cumdistr salles.txt,1
P07_021_2013,VMM,P07_021_2013,0.624098003,0,2013,P07_021,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\P07_021_2013.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\P07_021_2013new cumdistr salles.txt,1
KMI_6464_2014,KMI,KMI_6464_2014,0.99795835,1,2014,KMI_6464,C:\Users\SachaGobeyn\Dropbox (Fluves)\FLUVES\PROJECTS\FL_P_2020_DepO_CNWSMod_1\07_results\2019_rfactor\data\v0_rain_data_set_20201201\KMI_6464_2014.txt,C:\Users\SachaGobeyn\GitHub\rfactor\rfactor\src\rfactor\results\KMI_6464_2014new cumdistr salles.txt,1
